sedaadmin,enrollment_dist,perc_black,log_median_income,poverty_rate,unemployment_rate,urban,town,suburb,rural
100005,5364.8,0.0322032534,10.4803386,0.263193886,0.0379982886,0.0,1.0,0.0,0.0
100006,5656.6,0.009402966760000001,10.6034994,0.187254796,0.0722126828,0.0,0.0,0.0,1.0
100007,13955.2,0.24723137199999998,11.2367662,0.064258141,0.0406278684,1.0,0.0,0.0,0.0
100008,10459.4,0.201365896,11.373394,0.0623352656,0.050843930999999995,0.0,0.0,1.0,0.0
100011,1940.6,0.224030546,10.9095462,0.12369904540000001,0.0538485348,0.0,0.0,1.0,0.0
100012,2364.2,0.017472427000000002,10.5337284,0.192651478,0.067707421,0.0,1.0,0.0,0.0
100013,4516.4,0.115621216,11.2975502,0.051161256599999996,0.0363316372,0.0,0.0,1.0,0.0
100030,3077.2,0.402038754,10.4340972,0.239544418,0.0906965232,0.0,1.0,0.0,0.0
100060,1759.0,0.309677476,10.421859399999999,0.19218113,0.0970504558,0.0,1.0,0.0,0.0
100090,2057.8,0.899770856,10.3269082,0.285828132,0.12940517,1.0,0.0,0.0,0.0
100100,2590.4,0.00261751086,10.608936400000001,0.16707739,0.0737282544,0.0,0.0,0.0,1.0
100120,4252.4,0.204467122,10.727932599999999,0.14522379000000002,0.08426082580000001,0.0,1.0,0.0,0.0
100180,1604.8,0.154776402,10.53305,0.13273356320000002,0.10079033740000001,0.0,0.0,1.0,0.0
100185,3016.2,0.152242876,10.8868088,0.10492845719999999,0.07024270219999999,0.0,0.0,1.0,0.0
100188,1069.4,0.683210444,,,,0.0,0.0,1.0,0.0
100189,1403.0,0.10157188639999999,,,,0.0,0.0,1.0,0.0
100190,6109.6,0.192296094,11.158497399999998,0.10463614539999999,0.0450180714,0.0,0.0,1.0,0.0
100194,3177.2,0.134734942,,,,0.0,0.0,1.0,0.0
100195,1501.75,0.2455860085,,,,0.0,0.0,0.0,1.0
100197,272.5,0.744557825,,,,1.0,0.0,0.0,0.0
100199,298.0,0.51342285,,,,0.0,0.0,0.0,1.0
100210,8468.6,0.250730044,10.5864224,0.291957208,0.05645521060000001,1.0,0.0,0.0,0.0
100240,9384.2,0.251714692,10.852774,0.138975916,0.0533154716,0.0,0.0,0.0,1.0
100270,31358.0,0.12417191000000001,10.820807,0.11848262400000001,0.0574747256,0.0,0.0,0.0,1.0
100300,859.6599979999999,0.808331276,10.362641,0.25837752199999997,0.10151971779999999,0.0,0.0,0.0,1.0
100330,3707.0,0.8892767899999999,10.2852454,0.284377938,0.135520488,0.0,0.0,1.0,0.0
100360,3291.6,0.22182827,10.6039704,0.16037462200000002,0.0770312428,0.0,0.0,0.0,1.0
100390,24047.18,0.91562042,10.364348199999998,0.28196666,0.11217874720000001,1.0,0.0,0.0,0.0
100420,7834.0,0.013105710400000001,10.7097886,0.158144138,0.053873656000000006,0.0,0.0,0.0,1.0
100450,1134.2,0.34990528200000004,10.495134,0.236055444,0.08909291,0.0,1.0,0.0,0.0
100480,1480.0,0.842871512,10.3903896,0.259134164,0.10510953299999999,0.0,1.0,0.0,0.0
100510,3106.6,0.627788402,10.439907,0.23551750600000002,0.0850914706,0.0,1.0,0.0,0.0
100540,8875.2,0.14144708,10.7498218,0.13989377200000003,0.0862819506,0.0,0.0,0.0,1.0
100600,3660.8,0.475400008,10.5188956,0.17041455,0.0558507578,0.0,1.0,0.0,0.0
100630,4003.2,0.047989133,10.5208968,0.160878364,0.0599663482,0.0,0.0,0.0,1.0
100660,7728.8,0.115855012,10.626552,0.19154290000000002,0.0775669248,0.0,0.0,0.0,1.0
100690,1433.6,0.6709464300000001,10.368648799999999,0.21608341599999997,0.1037800184,0.0,0.0,0.0,1.0
100720,2672.4,0.653883158,10.358805,0.268217038,0.148669802,0.0,0.0,0.0,1.0
100750,1944.8,0.176353924,10.5141054,0.174872868,0.070953539,0.0,0.0,0.0,1.0
100780,2607.6,0.0492255442,10.521155199999999,0.180760892,0.0766815918,0.0,0.0,0.0,1.0
100810,2164.4,0.042332972,10.71184,0.146725,0.0611510142,0.0,0.0,0.0,1.0
100840,2666.4,0.125938968,10.651745199999999,0.174194344,0.086120445,0.0,0.0,0.0,1.0
100870,1761.6,0.72581501,10.2764712,0.250613514,0.1336965612,0.0,0.0,0.0,1.0
100900,959.2,0.433447564,10.4042212,0.15240138399999997,0.0900690998,0.0,0.0,0.0,1.0
100930,3119.2,0.0659565144,10.6121734,0.163067854,0.09023358000000001,0.0,0.0,0.0,1.0
100960,2266.0,0.310678552,10.5096664,0.16509276599999997,0.0677240878,0.0,0.0,0.0,1.0
100990,3132.4,0.00847154682,10.605253600000001,0.174485824,0.053277785999999994,0.0,1.0,0.0,0.0
101020,9593.6,0.009500367780000001,10.5502418,0.16264914,0.0638851286,0.0,0.0,0.0,1.0
101050,3119.0,0.179170016,10.642669399999999,0.17254998000000002,0.07630070380000001,0.0,0.0,0.0,1.0
101080,1037.0,0.31478924999999996,10.681068,0.19798445,0.1082355806,0.0,1.0,0.0,0.0
101110,3178.6,0.7604722020000001,10.408151,0.247216668,0.1041846316,0.0,0.0,0.0,1.0
101140,8938.8,0.0091055235,10.4998268,0.201500694,0.048972330200000004,0.0,0.0,0.0,1.0
101170,8695.2,0.304477274,10.6273116,0.20037179,0.0725932248,1.0,0.0,0.0,0.0
101200,2267.4,0.49935747399999997,10.298899,0.24732902,0.1017867492,0.0,1.0,0.0,0.0
101230,9210.0,0.558092032,10.6276866,0.192298982,0.0818893714,1.0,0.0,0.0,0.0
101260,624.4,0.46873273,10.4460494,0.20844754000000001,0.0829819322,0.0,0.0,0.0,1.0
101290,11328.8,0.268768834,10.885678799999999,0.131518986,0.0686642378,0.0,1.0,0.0,0.0
101320,6873.6,0.21546699600000002,10.8772802,0.153235916,0.0624331168,0.0,1.0,0.0,0.0
101350,4383.8,0.409014408,10.362453200000001,0.22963769799999997,0.137872854,0.0,1.0,0.0,0.0
101380,8703.2,0.033316834000000004,10.756698199999999,0.133010304,0.0624951146,0.0,0.0,1.0,0.0
101410,3933.2,0.476154674,10.374903,0.26349819399999996,0.1201806148,0.0,0.0,0.0,1.0
101440,1731.0,0.973594606,10.4466948,0.230836596,0.1171867308,0.0,0.0,1.0,0.0
101470,2368.0,0.144862784,10.4471362,0.18727359799999999,0.082237091,0.0,0.0,0.0,1.0
101530,4410.8,0.33607597,10.479611,0.226018044,0.0634422756,1.0,0.0,0.0,0.0
101560,3222.6,0.035076557800000005,10.532294799999999,0.212159128,0.0821016824,0.0,1.0,0.0,0.0
101590,3535.4,0.013517088,10.5232348,0.181816002,0.0759021894,0.0,0.0,0.0,1.0
101620,5224.0,0.468585748,10.285624799999999,0.268345718,0.095028658,1.0,0.0,0.0,0.0
101640,1260.4,0.129186524,10.4947558,0.255884226,0.0875127066,0.0,1.0,0.0,0.0
101660,2752.8,0.12300080399999999,10.50663,0.205161062,0.0874468686,0.0,0.0,0.0,1.0
101680,1141.4,0.97892659,10.01265632,0.33818427399999995,0.12385338679999999,0.0,0.0,0.0,1.0
101690,1946.2,0.0849000768,10.602934000000001,0.174607532,0.0748967496,0.0,1.0,0.0,0.0
101710,2625.0,0.681707324,10.3575032,0.24629653,0.11085056659999999,0.0,0.0,0.0,1.0
101720,1685.2,0.0138623256,10.3101538,0.20350424399999997,0.0840829134,0.0,0.0,0.0,1.0
101730,3228.6,0.0418313926,10.8731284,0.082677293,0.06052926000000001,0.0,0.0,1.0,0.0
101740,2502.4,0.312959178,10.6564376,0.144099054,0.06895344639999999,0.0,0.0,0.0,1.0
101760,4157.8,0.19397512,11.107206,0.1030734002,0.033946606000000004,0.0,0.0,1.0,0.0
101770,6360.2,0.15830225,10.6048948,0.16718677799999998,0.0662419366,0.0,0.0,0.0,1.0
101800,24094.9,0.39717297599999996,10.7895404,0.177308848,0.0739100144,1.0,0.0,0.0,0.0
101830,5464.8,0.0324018256,10.5011908,0.18935769600000002,0.0796165004,0.0,0.0,0.0,1.0
101860,1582.8,0.31348764,10.534020000000002,0.25630901,0.11641219299999998,1.0,0.0,0.0,0.0
101890,2745.8,0.165984038,10.6009472,0.195418108,0.0815519188,0.0,1.0,0.0,0.0
101920,36131.2,0.482393368,10.8322868,0.135110806,0.0726748692,0.0,0.0,1.0,0.0
101950,2353.4,0.12028431799999999,10.436390800000002,0.21782166799999997,0.08845977940000001,0.0,0.0,0.0,1.0
101980,906.6,0.814410114,10.2967178,0.239726956,0.0941502766,0.0,1.0,0.0,0.0
102010,8401.0,0.0259933136,10.790524600000001,0.1179156498,0.063053415,0.0,0.0,0.0,1.0
102040,4820.2,0.103825294,10.605174199999999,0.175747778,0.073229453,0.0,0.0,0.0,1.0
102070,9680.0,0.2265333,10.7651018,0.169566734,0.0666586228,0.0,0.0,0.0,1.0
102100,9429.6,0.09158816880000001,10.815731,0.14907383400000002,0.0715423154,0.0,0.0,0.0,1.0
102130,506.6,0.952491212,10.440772800000001,0.18731038,0.10413252179999999,0.0,0.0,0.0,1.0
102160,1483.6,0.982830334,10.2309386,0.263285904,0.1027640728,0.0,0.0,0.0,1.0
102190,2022.4,0.96404482,10.3224906,0.24503513799999999,0.130190632,0.0,1.0,0.0,0.0
102220,19351.0,0.19783536200000001,11.09122,0.0899273216,0.0636956574,0.0,0.0,0.0,1.0
102250,1066.0,0.635867822,10.3509118,0.22988340200000001,0.07956405,0.0,0.0,0.0,1.0
102310,3343.1,0.0369604378,10.3595034,0.19206535200000002,0.0739534546,0.0,0.0,0.0,1.0
102350,1091.2,0.944045558,10.511891199999999,0.20563085399999997,0.0816695918,0.0,0.0,1.0,0.0
102370,56134.4,0.49977954599999996,10.6466628,0.194005812,0.0781044518,1.0,0.0,0.0,0.0
102400,3520.2,0.525853502,10.2259408,0.298386476,0.16728277,0.0,0.0,0.0,1.0
102430,30278.139799999997,0.780946098,10.6608386,0.21559596399999997,0.0824280502,1.0,0.0,0.0,0.0
102480,7662.6,0.0276332478,10.7661766,0.13241179,0.0754302824,0.0,0.0,0.0,1.0
102490,4376.8,0.0029692561400000003,11.7334686,0.034863393,0.0202916366,0.0,0.0,1.0,0.0
102520,2871.4,0.15427610399999997,10.826969,0.0952207454,0.052652496199999996,1.0,0.0,0.0,0.0
102550,1491.2,0.042754872799999996,10.6320564,0.11953560999999999,0.054627180799999994,0.0,0.0,0.0,1.0
102580,4389.6,0.583460224,10.619185400000001,0.196358018,0.0611263872,1.0,0.0,0.0,0.0
102610,1320.6,0.22295363999999998,10.3895584,0.22944527799999997,0.1041699684,0.0,1.0,0.0,0.0
102635,4136.4,0.25512902400000004,10.7951838,0.130017234,0.0900742766,1.0,0.0,0.0,0.0
102640,2139.4,0.48722632600000004,10.514539000000001,0.212695964,0.0984908906,0.0,1.0,0.0,0.0
102650,4019.4,0.127047568,10.716325399999999,0.171158114,0.0772552894,0.0,1.0,0.0,0.0
102670,1449.4,0.9896364,10.05350478,0.335561086,0.09614805979999999,0.0,0.0,0.0,1.0
102700,7068.4,0.5856304299999999,10.523171999999999,0.215198694,0.085899304,0.0,0.0,1.0,0.0
102730,2592.8,0.5824618939999999,10.4010896,0.22888482799999998,0.11263131779999999,0.0,0.0,0.0,1.0
102760,1208.4,0.107980322,10.3877576,0.22268847200000003,0.07950588160000001,0.0,1.0,0.0,0.0
102790,2176.4,0.47778575200000006,10.5101242,0.191655448,0.08993336939999999,0.0,0.0,0.0,1.0
102820,2207.4,0.141466478,10.558133000000002,0.1851418,0.07141817980000001,0.0,0.0,0.0,1.0
102850,1539.0,0.40467519799999996,10.4945024,0.18102110200000002,0.064949436,0.0,1.0,0.0,0.0
102880,3517.0,0.37524914000000004,10.6708154,0.166463904,0.0856028098,0.0,0.0,0.0,1.0
102910,2560.6,0.055724001599999996,10.4818432,0.26228456,0.0708641944,0.0,1.0,0.0,0.0
102940,2538.8,0.0565445148,10.5527178,0.180899352,0.0670861912,0.0,1.0,0.0,0.0
102970,3481.4,0.9735335580000001,10.0511936,0.373717908,0.15414519399999999,0.0,1.0,0.0,0.0
103000,1071.6,0.403294992,10.3851762,0.23148261200000003,0.068109502,0.0,0.0,1.0,0.0
103030,20270.2,0.15473344,11.1022204,0.0875394402,0.0474245996,0.0,0.0,1.0,0.0
103062,9153.6,0.0935358448,10.8874142,0.124810304,0.0562824168,0.0,0.0,0.0,1.0
103090,1544.6,0.97777282,9.9462909,0.328393474,0.1208432354,0.0,0.0,0.0,1.0
103120,2255.4,0.392175106,10.435924400000001,0.246838026,0.1034844176,0.0,1.0,0.0,0.0
103150,2040.2,0.64953964,10.2450112,0.257866656,0.150381496,0.0,0.0,0.0,1.0
103180,7623.2,0.32916062999999995,10.5437046,0.184891698,0.093073478,0.0,0.0,0.0,1.0
103210,2889.8,0.27847150200000004,10.681117,0.18175939800000002,0.0894566598,0.0,0.0,0.0,1.0
103240,1843.6,0.26865649199999997,10.789123,0.144235838,0.0847542938,0.0,0.0,0.0,1.0
103270,1188.4,0.664406632,10.2602376,0.269538078,0.09169027739999999,0.0,0.0,1.0,0.0
103300,1261.4,0.47859032,10.525696400000001,0.130501844,0.09396816640000001,0.0,1.0,0.0,0.0
103330,1953.2,0.623086238,10.2789456,0.29347132,0.0832873526,0.0,0.0,0.0,1.0
103360,10411.36,0.7002832640000001,10.5845798,0.24284943399999998,0.0804691078,1.0,0.0,0.0,0.0
103390,18428.2,0.285904766,10.884352799999998,0.126097672,0.057816816199999996,0.0,0.0,1.0,0.0
103420,1514.2,0.257116026,10.6854874,0.162294018,0.05476848320000001,0.0,0.0,1.0,0.0
103430,7073.6,0.0655152118,11.41549,0.0440213986,0.0268660784,0.0,0.0,1.0,0.0
103450,7734.6,0.0585987216,10.499349800000001,0.20776545,0.10340747480000001,0.0,0.0,0.0,1.0
103480,2821.4,0.25898246199999997,10.570591199999999,0.204542338,0.1154037688,0.0,0.0,0.0,1.0
103510,1729.8,0.990775822,10.1578744,0.30205574199999996,0.134914052,0.0,0.0,0.0,1.0
103540,1275.0,0.0448613918,10.5903982,0.120611138,0.0574276834,0.0,0.0,0.0,1.0
103580,2440.2,0.0057462482799999996,10.4741988,0.17757618400000003,0.0859894276,0.0,0.0,0.0,1.0
200001,4283.4,0.0015401960799999999,10.8609574,0.24198039200000002,0.149563938,0.0,0.0,0.0,1.0
200003,2016.4,0.00049860713,10.423861200000001,0.330584178,0.15943196399999998,0.0,0.0,0.0,1.0
200004,452.0,0.00091533186,10.4136846,0.251569656,0.0917380076,0.0,0.0,0.0,1.0
200005,334.6,0.0,10.5727508,0.21389167000000003,0.0862924656,0.0,0.0,0.0,1.0
200006,427.4,0.00373453738,,,,0.0,0.0,0.0,1.0
200007,238.6,0.0,11.034782799999999,0.154067768,0.0377465778,0.0,0.0,0.0,1.0
200010,28.4,0.0,10.886951999999999,0.15612259,0.022922388999999998,0.0,0.0,0.0,1.0
200020,1933.0,0.000307868478,10.5367388,0.284624212,0.139670528,0.0,0.0,0.0,1.0
200030,125.5,0.018214212,11.227225800000001,0.1001742904,0.0651235394,0.0,0.0,0.0,1.0
200050,386.8,0.0072786663,10.7540796,0.198631814,0.1004614838,0.0,0.0,0.0,1.0
200060,345.4,0.004609256139999999,11.319611,0.05950344440000001,0.0414848872,0.0,0.0,0.0,1.0
200070,435.6,0.008282456720000001,10.8165356,0.133051964,0.0862660714,0.0,0.0,0.0,1.0
200090,527.8,0.00562094062,10.9854632,0.149715496,0.0765265286,0.0,0.0,0.0,1.0
200100,807.0,0.0164288569,11.1903706,0.0915508018,0.071379645,0.0,0.0,0.0,1.0
200120,469.6,0.0,11.1090036,0.119266634,0.064368487,0.0,0.0,0.0,1.0
200130,4514.8,0.012370561,11.0650558,0.131683712,0.0725162648,0.0,0.0,1.0,0.0
200150,2339.2,0.00812106432,11.052085,0.1097575708,0.070565199,0.0,1.0,0.0,0.0
200180,47849.3806,0.05534239480000001,11.2440602,0.0853103862,0.060245177000000004,1.0,0.0,0.0,0.0
200210,4803.6,0.0126889908,11.3150972,0.0753498034,0.051232874399999996,0.0,1.0,0.0,0.0
200240,1288.6,0.008801696000000001,11.1020364,0.09166366740000001,0.048704146,0.0,1.0,0.0,0.0
200270,269.4,0.00220163086,10.917904400000001,0.09126695300000001,0.049282961199999996,0.0,0.0,0.0,1.0
200300,116.0,0.02071783892,10.924931599999999,0.139306078,0.0821677624,0.0,0.0,0.0,1.0
200330,87.6,0.0,10.392323999999999,0.167620768,0.0730964058,0.0,0.0,0.0,1.0
200360,104.0,0.0,10.7627982,0.15100619799999998,0.08207301539999999,0.0,0.0,0.0,1.0
200390,8964.8,0.00417193844,11.017291199999999,0.11254646799999998,0.0826914204,0.0,0.0,0.0,1.0
200450,121.4,0.0,10.6956496,0.165586212,0.088255901,0.0,0.0,0.0,1.0
200480,2428.06,0.00541842842,11.156571199999998,0.09682445980000001,0.05552973060000001,0.0,1.0,0.0,0.0
200485,346.6,0.0145283802,10.6727044,0.15892098799999999,0.0835715756,0.0,0.0,0.0,1.0
200510,18756.6,0.0170768152,11.1509898,0.1007271228,0.096637948,0.0,1.0,0.0,0.0
200520,314.4,0.009383638359999998,10.5045192,0.184721982,0.0885620816,0.0,0.0,0.0,1.0
200525,331.2,0.006010097640000001,10.8366428,0.138012274,0.09129442160000001,0.0,0.0,0.0,1.0
200540,1141.2,0.0332146438,10.6672096,0.143663572,0.0743864708,0.0,0.0,0.0,1.0
200570,699.380004,0.0036928667800000003,11.2212692,0.11608859419999999,0.0850723668,0.0,1.0,0.0,0.0
200600,13728.2,0.0460816102,11.1554834,0.07973484859999999,0.07701509440000001,1.0,0.0,0.0,0.0
200610,2112.0,0.00565543166,11.1395218,0.10590365260000001,0.0894721836,0.0,0.0,0.0,1.0
200625,2129.0,0.00394136508,10.966132,0.23086283400000002,0.143629336,0.0,0.0,0.0,1.0
200630,11.4,0.0,,,,0.0,0.0,0.0,1.0
200660,460.4,0.0225103482,11.0301834,0.09400189839999999,0.058978787,0.0,0.0,0.0,1.0
200670,77.8,0.0,10.923708399999999,0.141538594,0.0658692682,0.0,0.0,0.0,1.0
200680,206.6,0.0010309278,10.6329464,0.175669554,0.081833619,0.0,0.0,0.0,1.0
200690,123.8,0.01005662574,11.082459,0.0827770962,0.0689161474,0.0,0.0,0.0,1.0
200700,195.279996,0.004280134404,10.7552018,0.13714078000000002,0.0617966602,0.0,0.0,0.0,1.0
200710,604.419996,0.0,10.552256199999999,0.195134142,0.1025816754,0.0,0.0,0.0,1.0
200715,42.0,0.0,10.6587362,0.127408302,0.067241408,0.0,0.0,0.0,1.0
200720,396.6,0.01055599218,11.3589482,0.075096661,0.020315868,0.0,0.0,0.0,1.0
200730,173.61999799999998,0.0409390446,,,,0.0,0.0,0.0,1.0
200760,399.4,0.0024993795,10.611749399999999,0.20863212199999998,0.097275364,0.0,0.0,0.0,1.0
200770,913.2,0.043290890799999995,11.238362200000001,0.14532198400000002,0.0283767564,0.0,0.0,0.0,1.0
200775,239.8,0.0,10.2612232,0.219651714,0.08988914299999999,0.0,0.0,0.0,1.0
200780,644.0,0.00518734552,11.291069400000001,0.0884784144,0.0813720806,0.0,0.0,0.0,1.0
200800,407.6,0.009750943000000001,10.7768226,0.12420023980000001,0.0728572652,1.0,0.0,0.0,0.0
200810,283.4,0.00864963258,10.823743,0.11024256539999999,0.0684730754,0.0,0.0,0.0,1.0
200840,86.4,0.009636312,11.0374278,0.1041265988,0.0689514384,0.0,0.0,0.0,1.0
200862,1719.8,0.0198021844,10.500932,0.206967886,0.10361982220000002,0.0,0.0,1.0,0.0
400001,5409.2,0.010685272860000001,11.5203696,0.056183625599999995,0.048277358,1.0,0.0,0.0,0.0
400003,2312.2,0.0051864237,10.703168600000001,0.1262992598,0.069377352,0.0,1.0,0.0,0.0
400004,466.2,0.00299590698,10.6757776,0.11723922719999999,0.1018048968,0.0,1.0,0.0,0.0
400005,122.0,0.0165122184,10.527698000000001,0.18198437,0.025659961460000002,0.0,0.0,0.0,1.0
400016,1186.2,0.047623172400000004,10.5460666,0.245773646,0.1055060712,0.0,1.0,0.0,0.0
400018,261.6,0.01594379614,10.902566,0.180211476,0.07593679119999999,1.0,0.0,0.0,0.0
400019,310.0,0.01120595634,10.902566,0.180211388,0.07593675279999999,1.0,0.0,0.0,0.0
400020,206.8,0.009800126279999998,10.902566,0.180211544,0.0759368406,1.0,0.0,0.0,0.0
400021,572.4,0.0,10.6526,0.38795077,0.13431818,0.0,0.0,0.0,1.0
400022,101.4,0.01917188102,10.8633226,0.126763664,0.0623198758,0.0,0.0,0.0,1.0
400023,1152.6,0.00032840722,9.9584056,0.360078436,0.177540614,0.0,0.0,0.0,1.0
400026,472.4,0.00865913782,10.4554808,0.163056272,0.0976542154,0.0,0.0,0.0,1.0
400028,98.0,0.0,10.7516608,0.188240724,0.0909358314,0.0,1.0,0.0,0.0
400031,592.8,0.025710708,11.1772238,0.07496984,0.0506240322,1.0,0.0,0.0,0.0
400033,237.2,0.0791433956,10.7480096,0.16914227399999998,0.06839877520000001,1.0,0.0,0.0,0.0
400034,783.0,0.0178834866,11.1772238,0.07496987,0.050624050200000006,1.0,0.0,0.0,0.0
400036,327.4,0.01517440286,11.523015000000001,0.05553225660000001,0.0477343856,1.0,0.0,0.0,0.0
400037,304.2,0.1141670248,10.645932400000001,0.21299497399999998,0.08232339520000001,1.0,0.0,0.0,0.0
400040,85.0,0.1206078098,,,,1.0,0.0,0.0,0.0
400041,253.2,0.1008763068,10.5476226,0.26242268,0.0675118706,1.0,0.0,0.0,0.0
400043,183.8,0.07549226719999999,10.6599994,0.25171455,0.0673337802,1.0,0.0,0.0,0.0
400047,273.4,0.00068728524,10.7480096,0.16914227399999998,0.06839877520000001,0.0,0.0,0.0,1.0
400052,333.0,0.028983937799999998,10.6648754,0.25669724,0.0859221676,1.0,0.0,0.0,0.0
400053,689.0,0.0160295344,10.7480096,0.16914227399999998,0.06839877520000001,1.0,0.0,0.0,0.0
400054,493.4,0.017427617,10.9474996,0.127085656,0.05494695979999999,1.0,0.0,0.0,0.0
400055,69.6,0.20716027399999998,10.645932400000001,0.212995,0.08232340299999999,1.0,0.0,0.0,0.0
400056,840.0,0.0414523648,10.353120800000001,0.368463504,0.0964146372,1.0,0.0,0.0,0.0
400057,109.6,0.06463111299999999,10.353101599999999,0.368495012,0.0964203688,1.0,0.0,0.0,0.0
400061,86.8,0.0396100286,11.0696758,0.1092679436,0.0551054806,1.0,0.0,0.0,0.0
400065,2971.2,0.0169102174,11.300648200000001,0.0690615954,0.044604028000000004,0.0,0.0,1.0,0.0
400067,27.0,0.071574677,10.6648754,0.256697838,0.0859223336,1.0,0.0,0.0,0.0
400068,289.8,0.026308482,10.6827688,0.19716561999999999,0.0773091958,1.0,0.0,0.0,0.0
400069,140.6,0.0476959586,10.353102,0.368494672,0.096420303,1.0,0.0,0.0,0.0
400070,378.2,0.0408805684,10.6599996,0.25171418599999995,0.0673337842,1.0,0.0,0.0,0.0
400071,291.4,0.0319733854,11.2207272,0.0838823184,0.047587820999999995,0.0,0.0,1.0,0.0
400072,469.0,0.0251956884,10.7480096,0.16914227399999998,0.06839877520000001,1.0,0.0,0.0,0.0
400074,1360.0,0.00925838558,10.4835362,0.220588686,0.12027460139999999,0.0,1.0,0.0,0.0
400075,400.6,0.0204997702,10.628887,0.147534526,0.10947201499999999,0.0,1.0,0.0,0.0
400077,70.4,0.029746505,10.602154,0.188272226,0.156026632,0.0,0.0,0.0,1.0
400078,228.6,0.057889047000000006,10.6413016,0.20481466799999998,0.0876707602,1.0,0.0,0.0,0.0
400079,279.2,0.0491398086,10.600671,0.22049092200000003,0.0904239334,1.0,0.0,0.0,0.0
400081,416.4,0.0585099854,10.748833999999999,0.163684826,0.0804705232,1.0,0.0,0.0,0.0
400082,1936.4,0.016202810399999996,10.5297692,0.176654436,0.1010538948,0.0,1.0,0.0,0.0
400083,754.4,0.021205654400000003,10.5158762,0.245791578,0.1096045842,0.0,1.0,0.0,0.0
400089,146.2,0.005444563,10.8841634,0.079554148,0.0570741862,0.0,0.0,0.0,1.0
400090,164.4,0.0046248956,10.701083399999998,0.1255405172,0.06955950699999999,0.0,1.0,0.0,0.0
400092,460.0,0.00303903646,10.7301816,0.151136732,0.0798853936,0.0,0.0,1.0,0.0
400093,216.4,0.005546272640000001,10.8030788,0.12142148,0.07708056059999999,1.0,0.0,0.0,0.0
400094,108.2,0.00885402572,10.7740026,0.169731058,0.08906507960000001,1.0,0.0,0.0,0.0
400095,106.8,0.01648092358,10.7740026,0.169731056,0.0890650748,1.0,0.0,0.0,0.0
400096,195.0,0.00205656886,10.902566,0.18021157,0.07593683300000001,1.0,0.0,0.0,0.0
400097,638.6,0.00751403348,10.902564799999999,0.18021042599999998,0.0759362948,1.0,0.0,0.0,0.0
400098,293.0,0.0267728506,10.902566,0.180211426,0.0759367584,1.0,0.0,0.0,0.0
400099,80.2,0.005130719000000001,10.6767578,0.182630546,0.086398134,0.0,1.0,0.0,0.0
400100,618.8,0.0715599776,11.1772238,0.0749698446,0.0506240354,1.0,0.0,0.0,0.0
400102,390.0,0.0254650868,10.3531058,0.368488646,0.09641921120000001,1.0,0.0,0.0,0.0
400103,1169.0,0.0741535438,10.695305600000001,0.20520644,0.07603068639999999,1.0,0.0,0.0,0.0
400104,80.0,0.13168031,,,,1.0,0.0,0.0,0.0
400105,126.5,0.0683480945,10.7186335,0.17428550999999998,0.079242088,1.0,0.0,0.0,0.0
400106,364.8,0.033957506799999995,11.0696758,0.10926795660000002,0.055105488,1.0,0.0,0.0,0.0
400107,462.2,0.0916077438,10.947500000000002,0.12708555800000002,0.0549468608,1.0,0.0,0.0,0.0
400108,259.760002,0.11620641620000001,10.6599994,0.25171449,0.0673337802,1.0,0.0,0.0,0.0
400109,372.8,0.0694100708,10.6167002,0.223866954,0.0694435774,1.0,0.0,0.0,0.0
400111,358.4,0.0628960932,11.277607999999999,0.064230417,0.0463202778,1.0,0.0,0.0,0.0
400112,6645.0,0.0357456208,11.215974800000001,0.0909496162,0.052030871,0.0,0.0,1.0,0.0
400113,94.6,0.0365196724,11.205286599999999,0.0506308184,0.053536167,0.0,0.0,1.0,0.0
400115,222.0,0.0188628422,11.476102000000001,0.0607474996,0.0443568154,0.0,0.0,0.0,1.0
400120,205.63999800000002,0.213029936,,,,1.0,0.0,0.0,0.0
400121,186.0,0.014669655599999998,11.137302,0.09920619239999999,0.0472024716,1.0,0.0,0.0,0.0
400122,373.359998,0.00991133596,10.41343,0.355855265,0.103577738,1.0,0.0,0.0,0.0
400124,109.4,0.0769905752,10.3531018,0.36849495600000004,0.0964203314,1.0,0.0,0.0,0.0
400125,74.0,0.027027028,10.579768999999999,0.229245905,0.103271661,1.0,0.0,0.0,0.0
400126,96.8,0.0121698292,10.748833999999999,0.163684908,0.080470668,1.0,0.0,0.0,0.0
400128,109.75,0.4552350425,10.5330605,0.27443981,0.074183302,1.0,0.0,0.0,0.0
400129,186.8,0.0297549218,10.600671,0.22049092799999997,0.0904239362,0.0,0.0,0.0,1.0
400130,446.0,0.00854761926,10.5997404,0.18098912,0.0817836752,0.0,1.0,0.0,0.0
400131,814.4,0.0775375976,10.614863,0.199018222,0.0968482328,1.0,0.0,0.0,0.0
400133,220.5,0.1468697725,10.96931175,0.10077433725,0.063161588,0.0,0.0,1.0,0.0
400134,820.0,0.038853203399999994,10.600671,0.22049088,0.0904239084,1.0,0.0,0.0,0.0
400135,533.4,0.053604237,11.1772238,0.0749698326,0.050624028599999996,0.0,0.0,1.0,0.0
400141,109.0,0.013053364000000001,10.6868834,0.21001352199999998,0.0896387136,0.0,0.0,0.0,1.0
400144,127.0,0.1178804232,10.616696999999998,0.223871252,0.06944364979999999,1.0,0.0,0.0,0.0
